Run Block Trial Response s1 s2 s3 invord i1 i2 i3 f1 f2 f3 responsetime
0 6 1 0 50.0 20.0 10.0 1 6 3 2 0 8 13 1.30163192749
0 6 2 1 70.0 60.0 10.0 1 8 7 2 3 7 14 0.828451156616
0 6 3 1 0.0 20.0 70.0 0 1 3 8 0 2 7 0.741927862167
0 6 4 1 50.0 60.0 70.0 0 6 7 8 0 8 11 2.34112596512
0 6 5 0 70.0 50.0 40.0 1 8 6 5 7 8 14 1.72220897675
0 6 6 0 30.0 40.0 50.0 0 4 5 6 4 7 14 3.23052382469
0 6 7 1 0.0 10.0 40.0 0 1 2 5 3 5 11 1.44224596024
0 6 8 0 60.0 30.0 10.0 1 7 4 2 7 8 9 0.710104942322
0 6 9 1 10.0 20.0 30.0 0 2 3 4 7 12 13 2.08324193954
0 6 10 0 70.0 50.0 30.0 1 8 6 4 1 3 12 1.25529718399
0 6 11 0 60.0 40.0 30.0 1 7 5 4 3 4 10 1.33734679222
0 6 12 1 60.0 50.0 20.0 1 7 6 3 0 9 13 1.36912298203
0 6 13 0 60.0 40.0 0.0 1 7 5 1 4 8 11 2.42388105392
0 6 14 1 10.0 30.0 40.0 0 2 4 5 6 8 9 1.77845907211
0 6 15 0 30.0 10.0 0.0 1 4 2 1 6 8 11 1.29853510857
0 6 16 0 10.0 40.0 50.0 0 2 5 6 0 5 6 1.84415602684
0 6 17 0 50.0 10.0 0.0 1 6 2 1 4 11 12 1.29499101639
0 6 18 0 50.0 30.0 0.0 1 6 4 1 1 2 3 1.2333419323
0 6 19 0 70.0 50.0 20.0 1 8 6 3 0 13 14 1.81516003609
0 6 20 0 70.0 30.0 0.0 1 8 4 1 3 4 12 0.631341934204
0 6 21 1 60.0 50.0 0.0 1 7 6 1 1 4 13 1.32366299629
0 6 22 1 20.0 30.0 40.0 0 3 4 5 8 10 11 2.8171620369
0 6 23 1 0.0 30.0 40.0 0 1 4 5 1 6 11 1.84552001953
0 6 24 0 60.0 40.0 20.0 1 7 5 3 0 4 11 3.09069681168
0 6 25 0 70.0 50.0 0.0 1 8 6 1 3 7 8 1.17946791649
0 6 26 1 10.0 20.0 40.0 0 2 3 5 2 3 14 1.22976517677
0 6 27 0 70.0 40.0 20.0 1 8 5 3 7 9 10 1.30482387543
0 6 28 1 40.0 50.0 60.0 0 5 6 7 1 6 12 1.89070892334
0 6 29 1 0.0 20.0 50.0 0 1 3 6 6 7 13 1.22304701805
0 6 30 0 70.0 60.0 40.0 1 8 7 5 2 5 12 2.48808002472
0 6 31 1 0.0 10.0 70.0 0 1 2 8 2 6 12 0.886059045792
0 6 32 0 60.0 30.0 0.0 1 7 4 1 7 9 14 1.18579697609
0 6 33 1 20.0 30.0 60.0 0 3 4 7 5 6 13 1.40820407867
0 6 34 1 20.0 30.0 50.0 0 3 4 6 4 7 11 1.08335900307
0 6 35 0 70.0 40.0 30.0 1 8 5 4 1 6 7 1.76647305489
0 6 36 0 50.0 30.0 10.0 1 6 4 2 2 6 11 2.13847494125
0 6 37 1 60.0 50.0 30.0 1 7 6 4 0 3 9 1.41745209694
0 6 38 1 10.0 50.0 70.0 0 2 6 8 2 3 7 3.03850007057
0 6 39 0 60.0 10.0 0.0 1 7 2 1 4 6 10 1.18456888199
0 6 40 1 30.0 20.0 0.0 1 4 3 1 2 8 11 3.09553790092
0 6 41 1 10.0 40.0 70.0 0 2 5 8 1 7 11 1.21833896637
0 6 42 1 10.0 30.0 70.0 0 2 4 8 3 8 9 0.892173051834
0 6 43 1 20.0 30.0 70.0 0 3 4 8 4 8 10 1.03490686417
0 6 44 0 30.0 60.0 70.0 0 4 7 8 2 5 7 1.50777697563
0 6 45 1 50.0 40.0 0.0 1 6 5 1 1 4 9 1.43567013741
0 6 46 0 10.0 50.0 60.0 0 2 6 7 6 9 12 1.66642999649
0 6 47 0 60.0 40.0 10.0 1 7 5 2 3 7 11 2.89742994308
0 6 48 0 20.0 40.0 50.0 0 3 5 6 4 7 10 1.55490684509
0 6 49 1 0.0 20.0 40.0 0 1 3 5 5 7 12 3.96710085869
0 6 50 1 20.0 10.0 0.0 1 3 2 1 0 6 13 5.2958791256
0 6 51 0 60.0 20.0 10.0 1 7 3 2 0 7 8 0.821062803268
0 6 52 0 70.0 20.0 10.0 1 8 3 2 3 4 14 1.25726604462
0 6 53 1 70.0 60.0 20.0 1 8 7 3 0 11 12 0.865402936935
0 6 54 1 0.0 20.0 60.0 0 1 3 7 6 13 14 1.14436197281
0 6 55 0 0.0 60.0 70.0 0 1 7 8 4 9 12 0.851239919662
0 7 0 0 70.0 40.0 0.0 1 8 5 1 4 8 13 3.57974910736
0 7 1 0 50.0 20.0 10.0 1 6 3 2 2 8 9 1.26130509377
0 7 2 1 70.0 60.0 10.0 1 8 7 2 0 2 7 0.779998064041
0 7 3 1 0.0 20.0 70.0 0 1 3 8 10 11 14 1.15888619423
0 7 4 0 50.0 60.0 70.0 0 6 7 8 10 13 14 2.55464410782
0 7 5 0 70.0 50.0 40.0 1 8 6 5 2 4 8 3.21367502213
0 7 6 0 30.0 40.0 50.0 0 4 5 6 7 8 14 10.4741249084
0 7 7 1 0.0 10.0 40.0 0 1 2 5 6 8 11 1.44216895103
0 7 8 0 60.0 30.0 10.0 1 7 4 2 2 4 6 1.03731703758
0 7 9 1 10.0 20.0 30.0 0 2 3 4 0 10 11 1.23366308212
0 7 10 0 70.0 50.0 30.0 1 8 6 4 3 6 10 0.744762897491
0 7 11 0 60.0 40.0 30.0 1 7 5 4 1 12 14 1.16049695015
0 7 12 1 60.0 50.0 20.0 1 7 6 3 2 6 13 1.47953414917
0 7 13 0 60.0 40.0 0.0 1 7 5 1 3 7 9 3.45658898354
0 7 14 1 10.0 30.0 40.0 0 2 4 5 1 3 10 2.72288918495
0 7 15 0 30.0 10.0 0.0 1 4 2 1 1 7 10 1.2932240963
0 7 16 0 10.0 40.0 50.0 0 2 5 6 2 8 14 5.62300896645
0 7 17 0 50.0 10.0 0.0 1 6 2 1 5 8 12 1.70110201836
0 7 18 0 50.0 30.0 0.0 1 6 4 1 0 3 8 2.09951400757
0 7 19 0 70.0 50.0 20.0 1 8 6 3 0 8 14 1.28847193718
0 7 20 0 70.0 30.0 0.0 1 8 4 1 5 10 11 0.635766983032
0 7 21 1 60.0 50.0 0.0 1 7 6 1 4 9 10 1.65972185135
0 7 22 1 20.0 30.0 40.0 0 3 4 5 7 9 13 3.8732521534
0 7 23 1 0.0 30.0 40.0 0 1 4 5 1 6 7 1.1172709465
0 7 24 0 60.0 40.0 20.0 1 7 5 3 1 2 6 2.57815599442
0 7 25 0 70.0 50.0 0.0 1 8 6 1 1 10 13 2.85915207863
0 7 26 1 10.0 20.0 40.0 0 2 3 5 8 11 12 1.34812307358
0 7 27 0 70.0 40.0 20.0 1 8 5 3 1 8 10 0.705244064331
0 7 28 1 40.0 50.0 60.0 0 5 6 7 1 4 13 0.599274873734
0 7 29 1 0.0 20.0 50.0 0 1 3 6 3 7 14 1.82028222084
0 7 30 0 70.0 60.0 40.0 1 8 7 5 0 11 14 3.03757596016
0 7 31 1 0.0 10.0 70.0 0 1 2 8 9 11 14 0.780615091324
0 7 32 0 60.0 30.0 0.0 1 7 4 1 0 6 10 1.16198205948
0 7 33 1 20.0 30.0 60.0 0 3 4 7 6 11 13 1.51871418953
0 7 34 1 20.0 30.0 50.0 0 3 4 6 5 11 14 1.44576907158
0 7 35 0 70.0 40.0 30.0 1 8 5 4 0 8 12 0.687294960022
0 7 36 0 50.0 30.0 10.0 1 6 4 2 1 6 9 1.81395292282
0 7 37 1 60.0 50.0 30.0 1 7 6 4 0 3 7 4.37288594246
0 7 38 1 10.0 50.0 70.0 0 2 6 8 0 1 3 2.05521917343
0 7 39 0 60.0 10.0 0.0 1 7 2 1 4 7 13 1.29714512825
0 7 40 0 30.0 20.0 0.0 1 4 3 1 2 4 7 2.58273386955
0 7 41 1 10.0 40.0 70.0 0 2 5 8 1 5 9 0.817523956299
0 7 42 1 10.0 30.0 70.0 0 2 4 8 1 8 14 0.647150993347
0 7 43 1 20.0 30.0 70.0 0 3 4 8 0 3 11 1.30696797371
0 7 44 0 30.0 60.0 70.0 0 4 7 8 3 9 12 1.10836601257
0 7 45 1 50.0 40.0 0.0 1 6 5 1 4 8 11 2.75473499298
0 7 46 0 10.0 50.0 60.0 0 2 6 7 2 7 12 1.73446917534
0 7 47 0 60.0 40.0 10.0 1 7 5 2 1 5 7 2.97922205925
0 7 48 0 20.0 40.0 50.0 0 3 5 6 2 4 13 1.84701991081
0 7 49 1 0.0 20.0 40.0 0 1 3 5 0 1 7 2.48047590256
0 7 50 0 20.0 10.0 0.0 1 3 2 1 4 10 14 2.22820210457
0 7 51 0 60.0 20.0 10.0 1 7 3 2 4 6 8 1.05249190331
0 7 52 0 70.0 20.0 10.0 1 8 3 2 4 9 12 0.906614780426
0 7 53 1 70.0 60.0 20.0 1 8 7 3 5 9 11 1.36396098137
0 7 54 1 0.0 20.0 60.0 0 1 3 7 4 9 11 1.10802221298
0 7 55 0 0.0 60.0 70.0 0 1 7 8 2 5 6 0.814993143082
0 8 0 0 70.0 40.0 0.0 1 8 5 1 2 6 11 0.593397855759
0 8 1 0 50.0 20.0 10.0 1 6 3 2 0 6 8 0.78542304039
0 8 2 1 70.0 60.0 10.0 1 8 7 2 2 7 11 1.72588682175
0 8 3 1 0.0 20.0 70.0 0 1 3 8 2 8 12 0.777307987213
0 8 4 0 50.0 60.0 70.0 0 6 7 8 0 9 13 1.10548782349
0 8 5 0 70.0 50.0 40.0 1 8 6 5 6 7 9 4.92484593391
0 8 6 1 30.0 40.0 50.0 0 4 5 6 2 3 10 3.17499494553
0 8 7 1 0.0 10.0 40.0 0 1 2 5 4 9 13 1.14938306808
0 8 8 0 60.0 30.0 10.0 1 7 4 2 0 2 6 1.14545798302
0 8 9 1 10.0 20.0 30.0 0 2 3 4 1 7 11 0.938045978546
0 8 10 0 70.0 50.0 30.0 1 8 6 4 1 4 8 2.32609987259
0 8 11 0 60.0 40.0 30.0 1 7 5 4 3 4 5 1.23556303978
0 8 12 1 60.0 50.0 20.0 1 7 6 3 4 10 12 1.48935580254
0 8 13 0 60.0 40.0 0.0 1 7 5 1 2 4 5 4.13845300674
0 8 14 1 10.0 30.0 40.0 0 2 4 5 0 8 9 2.07211184502
0 8 15 0 30.0 10.0 0.0 1 4 2 1 7 8 12 10.707419157
0 8 16 0 10.0 40.0 50.0 0 2 5 6 3 9 10 1.7681620121
0 8 17 0 50.0 10.0 0.0 1 6 2 1 2 7 14 1.4405901432
0 8 18 0 50.0 30.0 0.0 1 6 4 1 2 3 9 1.32759809494
0 8 19 0 70.0 50.0 20.0 1 8 6 3 4 10 11 1.47474694252
0 8 20 0 70.0 30.0 0.0 1 8 4 1 4 8 10 1.57783102989
0 8 21 1 60.0 50.0 0.0 1 7 6 1 1 7 12 3.64029502869
0 8 22 1 20.0 30.0 40.0 0 3 4 5 2 11 14 1.8145468235
0 8 23 1 0.0 30.0 40.0 0 1 4 5 4 6 12 1.25962114334
0 8 24 0 60.0 40.0 20.0 1 7 5 3 2 6 12 1.03724718094
0 8 25 0 70.0 50.0 0.0 1 8 6 1 0 2 8 2.85582089424
0 8 26 1 10.0 20.0 40.0 0 2 3 5 3 7 13 1.45096707344
0 8 27 0 70.0 40.0 20.0 1 8 5 3 2 4 8 1.00282907486
0 8 28 1 40.0 50.0 60.0 0 5 6 7 3 4 11 2.49664783478
0 8 29 1 0.0 20.0 50.0 0 1 3 6 4 10 14 1.34399604797
0 8 30 0 70.0 60.0 40.0 1 8 7 5 0 4 10 6.78592991829
0 8 31 1 0.0 10.0 70.0 0 1 2 8 0 2 10 0.667077064514
0 8 32 0 60.0 30.0 0.0 1 7 4 1 3 6 13 1.15931200981
0 8 33 1 20.0 30.0 60.0 0 3 4 7 8 10 11 0.744094133377
0 8 34 1 20.0 30.0 50.0 0 3 4 6 6 7 8 2.14224100113
0 8 35 0 70.0 40.0 30.0 1 8 5 4 1 10 12 1.29620718956
0 8 36 0 50.0 30.0 10.0 1 6 4 2 5 6 12 1.37418007851
0 8 37 1 60.0 50.0 30.0 1 7 6 4 1 3 10 3.04681801796
0 8 38 1 10.0 50.0 70.0 0 2 6 8 1 10 11 1.10847401619
0 8 39 0 60.0 10.0 0.0 1 7 2 1 0 2 14 0.648405075073
0 8 40 0 30.0 20.0 0.0 1 4 3 1 5 6 9 1.8130300045
0 8 41 1 10.0 40.0 70.0 0 2 5 8 9 12 13 0.756376981735
0 8 42 1 10.0 30.0 70.0 0 2 4 8 0 1 12 0.636934995651
0 8 43 1 20.0 30.0 70.0 0 3 4 8 2 4 7 0.907696008682
0 8 44 0 30.0 60.0 70.0 0 4 7 8 5 7 8 1.65447592735
0 8 45 1 50.0 40.0 0.0 1 6 5 1 8 12 13 2.31727600098
0 8 46 0 10.0 50.0 60.0 0 2 6 7 4 7 12 1.69103384018
0 8 47 0 60.0 40.0 10.0 1 7 5 2 5 12 14 6.37282395363
0 8 48 1 20.0 40.0 50.0 0 3 5 6 0 2 7 1.69640183449
0 8 49 1 0.0 20.0 40.0 0 1 3 5 3 8 13 1.62697505951
0 8 50 1 20.0 10.0 0.0 1 3 2 1 9 11 13 4.97172904015
0 8 51 0 60.0 20.0 10.0 1 7 3 2 3 12 14 0.931896924973
0 8 52 0 70.0 20.0 10.0 1 8 3 2 6 9 12 0.819200992584
0 8 53 1 70.0 60.0 20.0 1 8 7 3 1 4 11 0.858407020569
0 8 54 1 0.0 20.0 60.0 0 1 3 7 3 5 9 1.19161200523
0 8 55 0 0.0 60.0 70.0 0 1 7 8 5 6 13 0.742924928665
0 9 0 0 70.0 40.0 0.0 1 8 5 1 7 10 11 1.40374183655
0 9 1 0 50.0 20.0 10.0 1 6 3 2 3 12 13 1.37256217003
0 9 2 1 70.0 60.0 10.0 1 8 7 2 2 4 13 1.36653709412
0 9 3 1 0.0 20.0 70.0 0 1 3 8 6 9 12 1.00001311302
0 9 4 1 50.0 60.0 70.0 0 6 7 8 2 5 11 2.557970047
0 9 5 0 70.0 50.0 40.0 1 8 6 5 6 13 14 1.435338974
0 9 6 1 30.0 40.0 50.0 0 4 5 6 8 11 13 3.63732600212
0 9 7 1 0.0 10.0 40.0 0 1 2 5 1 6 12 1.04080200195
0 9 8 0 60.0 30.0 10.0 1 7 4 2 4 8 12 1.11285805702
0 9 9 1 10.0 20.0 30.0 0 2 3 4 5 9 11 1.63074111938
0 9 10 0 70.0 50.0 30.0 1 8 6 4 3 4 14 3.48057293892
0 9 11 0 60.0 40.0 30.0 1 7 5 4 0 4 10 1.04418110847
0 9 12 1 60.0 50.0 20.0 1 7 6 3 4 5 10 2.65448093414
0 9 13 0 60.0 40.0 0.0 1 7 5 1 1 4 12 2.82542991638
0 9 14 1 10.0 30.0 40.0 0 2 4 5 0 1 2 1.48147392273
0 9 15 0 30.0 10.0 0.0 1 4 2 1 1 13 14 2.10240697861
0 9 16 0 10.0 40.0 50.0 0 2 5 6 1 2 5 2.06429314613
0 9 17 0 50.0 10.0 0.0 1 6 2 1 2 4 10 1.69317412376
0 9 18 0 50.0 30.0 0.0 1 6 4 1 1 5 14 1.51497220993
0 9 19 0 70.0 50.0 20.0 1 8 6 3 1 4 8 1.21920800209
0 9 20 0 70.0 30.0 0.0 1 8 4 1 5 8 11 0.52588391304
0 9 21 1 60.0 50.0 0.0 1 7 6 1 2 9 13 1.36455798149
0 9 22 0 20.0 30.0 40.0 0 3 4 5 7 11 12 2.85268092155
0 9 23 0 0.0 30.0 40.0 0 1 4 5 2 8 12 5.06088590622
0 9 24 0 60.0 40.0 20.0 1 7 5 3 0 5 6 1.44768404961
0 9 25 0 70.0 50.0 0.0 1 8 6 1 0 7 12 0.811213970184
0 9 26 1 10.0 20.0 40.0 0 2 3 5 3 4 12 1.59732794762
0 9 27 0 70.0 40.0 20.0 1 8 5 3 8 9 10 1.05052995682
0 9 28 0 40.0 50.0 60.0 0 5 6 7 2 5 13 1.48649692535
0 9 29 1 0.0 20.0 50.0 0 1 3 6 7 12 14 2.35820198059
0 9 30 0 70.0 60.0 40.0 1 8 7 5 0 3 11 1.95550084114
0 9 31 1 0.0 10.0 70.0 0 1 2 8 1 8 14 0.787983894348
0 9 32 0 60.0 30.0 0.0 1 7 4 1 1 12 14 1.51852917671
0 9 33 1 20.0 30.0 60.0 0 3 4 7 0 6 13 1.33667612076
0 9 34 1 20.0 30.0 50.0 0 3 4 6 9 12 13 3.31586408615
0 9 35 0 70.0 40.0 30.0 1 8 5 4 5 8 10 1.0055308342
0 9 36 0 50.0 30.0 10.0 1 6 4 2 3 10 14 1.99221396446
0 9 37 1 60.0 50.0 30.0 1 7 6 4 4 8 11 3.30568814278
0 9 38 1 10.0 50.0 70.0 0 2 6 8 0 1 9 1.37737011909
0 9 39 0 60.0 10.0 0.0 1 7 2 1 2 3 6 1.84647202492
0 9 40 0 30.0 20.0 0.0 1 4 3 1 4 10 13 2.2644109726
0 9 41 1 10.0 40.0 70.0 0 2 5 8 0 3 7 0.781409978867
0 9 42 1 10.0 30.0 70.0 0 2 4 8 0 4 11 0.673481225967
0 9 43 1 20.0 30.0 70.0 0 3 4 8 0 7 10 0.565289974213
0 9 44 0 30.0 60.0 70.0 0 4 7 8 2 11 13 4.30613493919
0 9 45 1 50.0 40.0 0.0 1 6 5 1 0 1 11 1.51463890076
0 9 46 0 10.0 50.0 60.0 0 2 6 7 2 7 9 1.61714696884
0 9 47 0 60.0 40.0 10.0 1 7 5 2 5 10 14 5.64589595795
0 9 48 0 20.0 40.0 50.0 0 3 5 6 6 12 14 1.85173511505
0 9 49 1 0.0 20.0 40.0 0 1 3 5 1 4 5 1.77443480492
0 9 50 0 20.0 10.0 0.0 1 3 2 1 4 8 14 10.0623350143
0 9 51 0 60.0 20.0 10.0 1 7 3 2 1 3 8 0.930798053741
0 9 52 0 70.0 20.0 10.0 1 8 3 2 0 2 11 0.724184036255
0 9 53 1 70.0 60.0 20.0 1 8 7 3 5 9 14 1.03645014763
0 9 54 1 0.0 20.0 60.0 0 1 3 7 11 13 14 1.70380496979
0 9 55 0 0.0 60.0 70.0 0 1 7 8 5 7 11 0.960808992386
0 10 0 0 70.0 40.0 0.0 1 8 5 1 4 9 12 2.13822007179
0 10 1 0 50.0 20.0 10.0 1 6 3 2 6 11 14 1.48259091377
0 10 2 1 70.0 60.0 10.0 1 8 7 2 1 7 14 1.39896011353
0 10 3 1 0.0 20.0 70.0 0 1 3 8 1 9 10 0.781890869141
0 10 4 1 50.0 60.0 70.0 0 6 7 8 6 9 10 2.34112405777
0 10 5 0 70.0 50.0 40.0 1 8 6 5 0 1 4 1.50862812996
0 10 6 1 30.0 40.0 50.0 0 4 5 6 1 2 4 3.93015694618
0 10 7 1 0.0 10.0 40.0 0 1 2 5 0 3 10 1.15040397644
0 10 8 0 60.0 30.0 10.0 1 7 4 2 0 5 9 0.748003959656
0 10 9 1 10.0 20.0 30.0 0 2 3 4 0 7 11 1.02145409584
0 10 10 0 70.0 50.0 30.0 1 8 6 4 0 3 8 2.34787082672
0 10 11 0 60.0 40.0 30.0 1 7 5 4 2 11 14 1.11326885223
0 10 12 1 60.0 50.0 20.0 1 7 6 3 0 8 12 5.31600093842
0 10 13 0 60.0 40.0 0.0 1 7 5 1 2 6 12 3.4821100235
0 10 14 0 10.0 30.0 40.0 0 2 4 5 3 7 9 9.28694415092
0 10 15 0 30.0 10.0 0.0 1 4 2 1 3 4 5 2.00907206535
0 10 16 0 10.0 40.0 50.0 0 2 5 6 4 7 8 1.36959004402
0 10 17 0 50.0 10.0 0.0 1 6 2 1 7 11 12 1.66024303436
0 10 18 0 50.0 30.0 0.0 1 6 4 1 2 8 13 1.99027013779
0 10 19 0 70.0 50.0 20.0 1 8 6 3 11 12 13 3.98699712753
0 10 20 0 70.0 30.0 0.0 1 8 4 1 0 6 12 0.530604124069
0 10 21 1 60.0 50.0 0.0 1 7 6 1 4 5 9 1.01388692856
0 10 22 1 20.0 30.0 40.0 0 3 4 5 2 12 14 1.04381895065
0 10 23 1 0.0 30.0 40.0 0 1 4 5 4 12 14 2.06696987152
0 10 24 0 60.0 40.0 20.0 1 7 5 3 2 7 9 0.893809080124
0 10 25 0 70.0 50.0 0.0 1 8 6 1 2 8 10 1.37375712395
0 10 26 1 10.0 20.0 40.0 0 2 3 5 0 1 7 0.974682092667
0 10 27 0 70.0 40.0 20.0 1 8 5 3 3 4 12 0.650192022324
0 10 28 1 40.0 50.0 60.0 0 5 6 7 0 12 14 3.04370093346
0 10 29 1 0.0 20.0 50.0 0 1 3 6 3 5 6 1.08866000175
0 10 30 0 70.0 60.0 40.0 1 8 7 5 1 2 5 3.50626397133
0 10 31 1 0.0 10.0 70.0 0 1 2 8 2 8 9 0.829972982407
0 10 32 0 60.0 30.0 0.0 1 7 4 1 4 6 14 1.22174692154
0 10 33 1 20.0 30.0 60.0 0 3 4 7 10 11 14 0.612307071686
0 10 34 1 20.0 30.0 50.0 0 3 4 6 3 4 6 0.749294042587
0 10 35 0 70.0 40.0 30.0 1 8 5 4 9 13 14 0.600033044815
0 10 36 0 50.0 30.0 10.0 1 6 4 2 2 7 11 1.51786899567
0 10 37 1 60.0 50.0 30.0 1 7 6 4 4 5 6 10.9026179314
0 10 38 1 10.0 50.0 70.0 0 2 6 8 4 6 8 1.16031599045
0 10 39 0 60.0 10.0 0.0 1 7 2 1 0 5 13 1.1844701767
0 10 40 0 30.0 20.0 0.0 1 4 3 1 1 8 12 1.48704385757
0 10 41 1 10.0 40.0 70.0 0 2 5 8 2 8 11 0.672298192978
0 10 42 1 10.0 30.0 70.0 0 2 4 8 3 9 14 0.614213943481
0 10 43 1 20.0 30.0 70.0 0 3 4 8 5 12 13 0.63763999939
0 10 44 1 30.0 60.0 70.0 0 4 7 8 1 2 12 9.1887319088
0 10 45 1 50.0 40.0 0.0 1 6 5 1 2 5 13 3.22564506531
0 10 46 0 10.0 50.0 60.0 0 2 6 7 2 3 9 4.02513980865
0 10 47 0 60.0 40.0 10.0 1 7 5 2 12 13 14 0.961693048477
0 10 48 0 20.0 40.0 50.0 0 3 5 6 0 3 13 1.44499588013
0 10 49 1 0.0 20.0 40.0 0 1 3 5 1 6 9 1.18894910812
0 10 50 1 20.0 10.0 0.0 1 3 2 1 0 5 14 1.63242483139
0 10 51 0 60.0 20.0 10.0 1 7 3 2 0 2 3 0.693468093872
0 10 52 0 70.0 20.0 10.0 1 8 3 2 1 11 14 0.566879034042
0 10 53 1 70.0 60.0 20.0 1 8 7 3 1 7 8 0.795196056366
0 10 54 1 0.0 20.0 60.0 0 1 3 7 3 8 14 0.669770956039
0 10 55 0 0.0 60.0 70.0 0 1 7 8 1 2 11 1.13733887672
0 11 0 0 70.0 40.0 0.0 1 8 5 1 2 4 5 0.81670498848
0 11 1 0 50.0 20.0 10.0 1 6 3 2 1 3 4 0.854916095734
0 11 2 1 70.0 60.0 10.0 1 8 7 2 2 11 12 1.17971301079
0 11 3 1 0.0 20.0 70.0 0 1 3 8 4 10 12 0.892487049103
0 11 4 1 50.0 60.0 70.0 0 6 7 8 2 4 14 2.29971599579
0 11 5 0 70.0 50.0 40.0 1 8 6 5 6 7 12 0.784804821014
0 11 6 0 30.0 40.0 50.0 0 4 5 6 3 10 11 1.95109701157
0 11 7 1 0.0 10.0 40.0 0 1 2 5 2 10 12 1.21883392334
0 11 8 0 60.0 30.0 10.0 1 7 4 2 0 11 14 0.821113824844
0 11 9 1 10.0 20.0 30.0 0 2 3 4 0 2 10 0.867532014847
0 11 10 0 70.0 50.0 30.0 1 8 6 4 8 9 10 1.29604482651
0 11 11 0 60.0 40.0 30.0 1 7 5 4 6 7 11 1.51570916176
0 11 12 1 60.0 50.0 20.0 1 7 6 3 9 12 14 1.22337508202
0 11 13 0 60.0 40.0 0.0 1 7 5 1 3 4 9 2.68397903442
0 11 14 1 10.0 30.0 40.0 0 2 4 5 3 9 12 1.03806018829
0 11 15 0 30.0 10.0 0.0 1 4 2 1 1 6 7 3.12741994858
0 11 16 1 10.0 40.0 50.0 0 2 5 6 0 4 5 0.715394973755
0 11 17 0 50.0 10.0 0.0 1 6 2 1 5 9 12 1.25804591179
0 11 18 0 50.0 30.0 0.0 1 6 4 1 10 12 14 2.14690589905
0 11 19 0 70.0 50.0 20.0 1 8 6 3 2 6 14 1.32836079597
0 11 20 0 70.0 30.0 0.0 1 8 4 1 1 4 10 0.67213010788
0 11 21 1 60.0 50.0 0.0 1 7 6 1 3 4 12 0.891827106476
0 11 22 1 20.0 30.0 40.0 0 3 4 5 5 8 10 8.71396303177
0 11 23 1 0.0 30.0 40.0 0 1 4 5 7 10 13 1.81335186958
0 11 24 0 60.0 40.0 20.0 1 7 5 3 0 10 12 1.22311496735
0 11 25 0 70.0 50.0 0.0 1 8 6 1 7 12 13 0.84751200676
0 11 26 1 10.0 20.0 40.0 0 2 3 5 2 3 11 2.2931599617
0 11 27 0 70.0 40.0 20.0 1 8 5 3 6 10 12 0.673562049866
0 11 28 1 40.0 50.0 60.0 0 5 6 7 4 10 13 0.783352851868
0 11 29 1 0.0 20.0 50.0 0 1 3 6 6 8 12 1.66294384003
0 11 30 1 70.0 60.0 40.0 1 8 7 5 0 5 10 8.53380084038
0 11 31 1 0.0 10.0 70.0 0 1 2 8 4 11 13 0.708320140839
0 11 32 0 60.0 30.0 0.0 1 7 4 1 1 4 14 0.970263004303
0 11 33 1 20.0 30.0 60.0 0 3 4 7 1 12 14 0.565105199814
0 11 34 1 20.0 30.0 50.0 0 3 4 6 4 6 13 1.11224198341
0 11 35 0 70.0 40.0 30.0 1 8 5 4 1 4 13 1.07404398918
0 11 36 0 50.0 30.0 10.0 1 6 4 2 5 10 13 1.32967710495
0 11 37 1 60.0 50.0 30.0 1 7 6 4 1 6 14 3.55306911469
0 11 38 1 10.0 50.0 70.0 0 2 6 8 1 5 14 1.03592300415
0 11 39 0 60.0 10.0 0.0 1 7 2 1 10 11 12 0.57087802887
0 11 40 0 30.0 20.0 0.0 1 4 3 1 0 2 5 1.70326900482
0 11 41 1 10.0 40.0 70.0 0 2 5 8 6 9 11 0.598693132401
0 11 42 1 10.0 30.0 70.0 0 2 4 8 1 3 12 0.928479194641
0 11 43 1 20.0 30.0 70.0 0 3 4 8 5 6 9 0.633161067963
0 11 44 0 30.0 60.0 70.0 0 4 7 8 0 13 14 0.937819957733
0 11 45 1 50.0 40.0 0.0 1 6 5 1 0 7 10 3.35113406181
0 11 46 0 10.0 50.0 60.0 0 2 6 7 1 11 13 1.04246807098
0 11 47 0 60.0 40.0 10.0 1 7 5 2 1 3 6 5.05739998817
0 11 48 0 20.0 40.0 50.0 0 3 5 6 0 9 10 4.92568492889
0 11 49 1 0.0 20.0 40.0 0 1 3 5 1 4 11 1.88462495804
0 11 50 1 20.0 10.0 0.0 1 3 2 1 4 6 11 2.28340005875
0 11 51 0 60.0 20.0 10.0 1 7 3 2 4 9 12 1.15240216255
0 11 52 0 70.0 20.0 10.0 1 8 3 2 2 4 7 0.677243947983
0 11 53 1 70.0 60.0 20.0 1 8 7 3 1 8 12 1.32806897163
0 11 54 1 0.0 20.0 60.0 0 1 3 7 0 6 9 1.51439619064
0 11 55 0 0.0 60.0 70.0 0 1 7 8 0 1 8 1.94128894806
0 12 0 0 70.0 40.0 0.0 1 8 5 1 1 12 14 0.744117021561
0 12 1 0 50.0 20.0 10.0 1 6 3 2 1 2 13 0.675765991211
0 12 2 1 70.0 60.0 10.0 1 8 7 2 1 2 10 1.28952622414
0 12 3 1 0.0 20.0 70.0 0 1 3 8 2 3 9 0.757025957108
0 12 4 1 50.0 60.0 70.0 0 6 7 8 3 8 14 2.45004796982
